# docs/commit-map.tsv — the public history's commit map (P33 C7). Generated by tools/public_rewrite/build_commit_map.py; never edit.
# Before the public flip the history was rewritten (ROM-derived paths purged, personal addresses mapped, old commit hashes
# in every historical doc replaced by the inert token commit:NNNN). NNNN is the ordinal of the commit on main in the ORIGINAL
# order (1 = the first commit); this table maps it to the rewritten commit. A row of 40 zeros is the one commit that touched
# only purged paths and was pruned. Documents at the tip cite the new hashes directly (tools/public_rewrite/resolve_tokens.py).
ordinal	new_hash	author_date	committer_date	subject
0130	070cf375c92476db8eb244601a1208c597c51c7f	2026-06-19T12:13:38-06:00	2026-06-19T12:13:38-06:00	feat(phase-17): T3 — bank 42 sig_unify matches + propagate x134 (fleet 54.48%->55.00%); fix taxonomy classifier
0131	7380ed4b81f4d16fac8db4d110135062b19d7930	2026-06-19T12:25:20-06:00	2026-06-19T12:25:20-06:00	docs(phase-17): checkpoint — T4 investigation (m2c-context fnptr mechanism proven; T5 struct is the byte-lever)
0132	1431b523a4b30167264554ea87115c3df2b1d8d3	2026-06-19T13:03:14-06:00	2026-06-19T13:03:14-06:00	feat(phase-17): T4+T5 — actor struct recovered (comprehension) but byte-neutral for matching
0133	40f2bc8bdce6bbf205e5fef23994b8f76764d765	2026-06-19T13:20:23-06:00	2026-06-19T13:20:23-06:00	docs(phase-17): T6 — permuter yields 0 whole-binary matches (isolated != whole-binary TU)
0134	fa925913e39f6a090c6e77ab93920de6f0f9c588	2026-06-19T13:46:55-06:00	2026-06-19T13:46:55-06:00	docs(phase-17): START HERE handoff — pivot to guided hand-matching + the demo protocol
0135	19f005ea1130f744323ba68dfe694c154ac4213c	2026-06-19T18:03:49-06:00	2026-06-19T18:03:49-06:00	feat(phase-17): guided hand-matching demo — GO; 4/5 close-rate; loose-typing wall breakable
0136	28c23f4be80eaf06dea4daee2abb44d52774062a	2026-06-19T20:06:33-06:00	2026-06-19T20:06:33-06:00	feat(phase-17): task-1 — bank func_8015F9A4 (fnptr close) + firm the rate
0137	0dd9bf6bac40d61af8e7429bedd0996a005eeb1c	2026-06-19T20:54:45-06:00	2026-06-19T20:54:45-06:00	feat(phase-17): calibration harvest wave — fleet 55.04%->55.51% (+0.47%)
0138	d369da81626942d30b384c7eda77ca931fbd5000	2026-06-19T20:56:16-06:00	2026-06-19T20:56:16-06:00	docs(phase-17): CURRENT_PHASE log — session 3 (task 1 + calibration wave, +0.47%)
0139	f0dd9351e41667085f5c6d2465f0f363ed635b66	2026-06-19T21:16:41-06:00	2026-06-19T21:16:41-06:00	docs(phase-17): flywheel + handoff up to date — canonical-sig wall is the scaling lever
0140	c4b0cef86a437f3881a7cb7c41a1a4915034ba67	2026-06-20T09:35:18-06:00	2026-06-20T09:35:18-06:00	feat(phase-17): close — canonical-sig layer built; the wall is the compiler, not sigs; pivot to gcc research (v1.16.0)
0141	d20b20c64b7fe888004c4e26a48bbdfec69ef858	2026-06-20T11:08:21-06:00	2026-06-20T11:08:21-06:00	feat(phase-18): T0 — setup + exemplar set; match_one validated as the §10 oracle
0142	c5fc6789bf58bbd06df61915753f6265176a2d67	2026-06-20T11:21:40-06:00	2026-06-20T11:21:40-06:00	feat(phase-18): T1 gate — branch-polarity §10 win; regalloc residue is global.c ordering
0143	eb90cacd7203edc7dc30bf104274b27b2f457e62	2026-06-20T11:35:33-06:00	2026-06-20T11:35:33-06:00	feat(phase-18): T2+T3 — regalloc-order UNSTEERABLE (corroborated); array-decay-remat idiom
0144	52cfc22972ca7a477556433bb522301c4d77b4af	2026-06-20T11:48:12-06:00	2026-06-20T11:48:12-06:00	feat(phase-18): T6 — func_801399A8 matched + propagated x134 (fleet 55.51->55.55%)
0145	92a0ab4a9adaa51052e54dc3b2644a099ecedfac	2026-06-20T11:51:30-06:00	2026-06-20T11:51:30-06:00	docs(phase-18): T4+T6 record — idioms byte-validated; STRUCTURAL_MISS is mixed
0146	ceecaeb2359550c3f2782aa37213e8ba2dcd46a5	2026-06-20T11:54:07-06:00	2026-06-20T11:54:07-06:00	docs(phase-18): T5 — cookbook §17 (steerable-vs-not) + reconcile §10-vs-§16
0147	bd9ee97854678c1886508ebe31b44001160ea9bb	2026-06-20T11:56:30-06:00	2026-06-20T11:56:30-06:00	docs(phase-18): W1 — build-divergence ruled out by proxy (Wine install dropped)
0148	f1bbcd241fda2691fee80d36db049a84d668d3d5	2026-06-20T12:17:54-06:00	2026-06-20T12:17:54-06:00	feat(phase-18): VERDICT REVERSED — func_8012B8E4 hand-matched via register pinning
0149	667504a4ba5b768da22e6891b1a1b646c1811e81	2026-06-20T12:33:08-06:00	2026-06-20T12:33:08-06:00	docs(phase-18): correct §17/§8e — register-order class is STEERABLE via pins (not unsteerable)
0150	23666cb28427d8d466906de032fb414f689ca1c9	2026-06-20T12:33:33-06:00	2026-06-20T12:33:33-06:00	docs(phase-18): CURRENT_PHASE — verdict reversal + the 3->1->2 plan; step 3a done
0151	f28a435815c7a87136db1d384b993fa25f3169a8	2026-06-20T12:56:15-06:00	2026-06-20T12:56:15-06:00	docs(phase-18): CURRENT_PHASE — full Step-3b runbook + new-session banner
0152	d593ee20fe75813fb3ddb2116d87d8627e9a1fbe	2026-06-20T13:40:11-06:00	2026-06-20T13:40:11-06:00	feat(phase-18): Step-3b calibration — §17-toolkit wave banks 9 reach-134 matches (55.58->55.94%)
0153	ab5ccf726a9c6695dbcdb977b0d0c65f2e94d92b	2026-06-20T13:41:07-06:00	2026-06-20T13:41:07-06:00	docs(phase-18): CURRENT_PHASE — Step 3b done (calibration 56% close-rate, fleet 55.94%); paused for Step-1 scale-up
0154	fa0d4a3f626144a29c94ab773290d938c879a382	2026-06-20T14:30:36-06:00	2026-06-20T14:30:36-06:00	feat(phase-18): Step-1 wave banks 20 reach-134 matches (55.94->56.60%)
0155	6d9cd213a207abc169ccb44c856090b8d64e6973	2026-06-20T14:39:51-06:00	2026-06-20T14:39:51-06:00	feat(phase-18): Step-1 recovery — +2 matches (func_8012F68C parse-fix x134, func_8012A418 sibling-decl reconcile)
0156	151da542ab6c14e0476c0269a4ae3c578784d6ad	2026-06-20T14:41:46-06:00	2026-06-20T14:41:46-06:00	docs(phase-18): cookbook §17a (toolkit at wave scale + pipeline-integration recovery) + CURRENT_PHASE Step-1 done
0157	a741d2b6b5a6862ca67a0dbd246320e166e08e4d	2026-06-20T15:05:52-06:00	2026-06-20T15:05:52-06:00	feat(phase-18): compiler-quirk research -> the matching TOOLKIT, taught to waves (v1.17.0)
0158	be33b887fe5b996d1c3c036ff98fc70784e0b185	2026-06-20T16:30:39-06:00	2026-06-20T16:30:39-06:00	feat(phase-19): T1 -O0 split lever — infra proven + 6 -O0 fns matched (ov_SC01_077)
0159	c8e92584265e6ae849814a384534a031f6a477e4	2026-06-20T16:35:29-06:00	2026-06-20T16:35:29-06:00	docs(phase-19): cookbook §18 — per-file -O0 split mechanism + the %lo-folding residual (T1 flywheel)
0160	dce768a269a3bcdf55dcc02779ce33cee8a645ca	2026-06-20T16:37:27-06:00	2026-06-20T16:37:27-06:00	docs(phase-19): CURRENT_PHASE — T2 scoping finding + session checkpoint/resume pointer
0161	85afa0dc8114c5346bf1a5dfc68bc46911d522e9	2026-06-20T17:12:00-06:00	2026-06-20T17:12:00-06:00	feat(phase-19): T2 recovery tooling — canon_resident_calls + no-proto caller fix (3 matches)
0162	2f9b0d99060ecd00f022603c592d83efee17d0d0	2026-06-20T19:27:53-06:00	2026-06-20T19:27:53-06:00	feat(phase-19): T3 batch-1 wave — 30 matched, 25 propagated ×134, fleet 56.64%->57.62%
0163	3e99d2836d6f24d8a66a8d0b7b47135b50674d2f	2026-06-20T19:51:50-06:00	2026-06-20T19:51:50-06:00	feat(phase-19): T3 batch-2 wave — 25 matched, 8 propagated ×134, fleet 57.62%->57.93%
0164	c43b6d08308024245a133bb8a07a95e76b285e27	2026-06-20T19:57:34-06:00	2026-06-20T19:57:34-06:00	feat(phase-19): T3 struct-lift + propagation top-up — fleet 57.93%->58.00%
0165	de35505a6309e530c864a8feb0d35f9a0306eb65	2026-06-20T20:33:00-06:00	2026-06-20T20:33:00-06:00	feat(phase-19): scale the toolkit — 2 waves (88%/92%), fleet 56.64%->58.00%, propagation is the cap (v1.18.0)
0166	4f5f73c480384f395ac9965f9a4072205a512841	2026-06-20T23:49:58-06:00	2026-06-20T23:49:58-06:00	feat(phase-20): T1 — typedef lift closes the type-blocked propagation cap (9 fns ×134)
0167	ba6cb87d3056d68144c13a44a552bc1c85fc0f6e	2026-06-20T23:55:51-06:00	2026-06-20T23:55:51-06:00	feat(phase-20): T2 — exemplar_miner routes 835 residuals (WAVE 472 / PINS 45 reach-134 / STUB 90)
0168	9991e4d6be16e8fe41b28253be8eea2eed5dcda0	2026-06-21T00:57:04-06:00	2026-06-21T00:57:04-06:00	feat(phase-20): T6 batch-1 — harvest wave 41/48 match_one, 8 banked (7 x134), fleet 58.35->58.63%
0169	dab6ccb96f3c74b46af238f99ad44763541d89f3	2026-06-21T01:12:18-06:00	2026-06-21T01:12:18-06:00	docs(phase-20): T6 batch-1 recovery — diagnose the loose-typing call-graph wall (gate cap)
0170	187f7200d4783d76f8f825f91fb656dd1f2343ab	2026-06-21T01:17:48-06:00	2026-06-21T01:17:48-06:00	docs(phase-20): multi-session handoff — resume point for T3a/T4/T5 + the cap-recovery (Drew: continue, don't close)
0171	2070cdb00023b7fa94f5ffee41c2a021a55ae704	2026-06-21T01:24:01-06:00	2026-06-21T01:24:01-06:00	docs(phase-20): T4 — distill the codegen map (cookbook §20) + R14 loop-guard correction
0172	ea3ef7fb80339fbf4911672c0726c09c30cc39c9	2026-06-21T01:25:46-06:00	2026-06-21T01:25:46-06:00	docs(phase-20): record candidate R30 — capture context-dependent knowledge before a fresh session
0173	6c5bd1c4a9f902535cb8cb00fc07c29329b7193a	2026-06-21T02:04:39-06:00	2026-06-21T02:04:39-06:00	feat(phase-20): cast_call_sites.py — the §17a-1 callee-cast cap tool; 6 recovered, fleet 58.63%->58.82%
0174	7f2f3148964e9279e0228300d2b01258d8604908	2026-06-21T09:26:44-06:00	2026-06-21T09:26:44-06:00	docs(phase-20): -O0 ×134 rollout is INVALID — cluster is overlay-local, not reach-134 (R14)
0175	a978081b2d5ede03295f018e5a6ddfafcf40119b	2026-06-21T09:30:22-06:00	2026-06-21T09:30:22-06:00	docs(phase-20): data-cast is moot (R14) — 0 data-type conflicts on the tail
0176	d5ddbc587dd8ff66ca755f992a8115bc628e276b	2026-06-21T09:31:20-06:00	2026-06-21T09:31:20-06:00	docs(phase-20): log consolidated state — cached ≤90-ins tail byte-exhausted; T5 is the lever
0177	f1a7e518f5e0ff9bbf4a1c9aee6589e2c35f4930	2026-06-21T09:57:37-06:00	2026-06-21T09:58:01-06:00	feat(phase-20): T3a CRACKED — %lo-folding -O0 falls to the array-of-struct idiom
0178	e803651f0cdb7be5327543847041da1bcedd319a	2026-06-21T10:26:34-06:00	2026-06-21T10:26:34-06:00	feat(phase-20): close — cap tool + T3a %lo crack + 3 byte-proven findings; fleet 58.00%->58.82% (v1.19.0)
0179	971f95f7c8431dcf9a22506b733a1a9fc6d1b71e	2026-06-21T11:50:31-06:00	2026-06-21T11:50:31-06:00	feat(phase-21): T1 — fuel manifest + R14 giants byte-verification
0180	5674587bcb0c2f8c0e558ba471fac677e4dee0fa	2026-06-21T12:00:47-06:00	2026-06-21T12:00:47-06:00	feat(phase-21): T2 — fuel prefetch, Ghidra-C cache complete for the ROI pool
0181	c2e93e50cd74d91ceac12b0a0212197b13eb6268	2026-06-21T12:32:21-06:00	2026-06-21T12:32:21-06:00	feat(phase-21): T3 — backlog ledger + shared gate stage (validated, +0.08%)
0182	2d7926e9f6eab9e96baeb9b46d8bd8563ca6d7a0	2026-06-21T12:41:14-06:00	2026-06-21T12:41:14-06:00	feat(phase-21): T4/T5 tooling — worker Workflow + wave selector + permuter grinder
0183	76c5feb1169a9f638095e61b5d1c3fd66f18c432	2026-06-21T12:50:16-06:00	2026-06-21T12:50:16-06:00	feat(phase-21): worker gate — +1 fns x1 propagated (fleet 58.94%)
0184	bee543722da52a8486f1204e05da05176896af61	2026-06-21T13:04:40-06:00	2026-06-21T13:04:40-06:00	feat(phase-21): worker gate — +1 fns x1 propagated (fleet 58.98%)
0185	8de18e617d0fab39e6c6a6d5e39f0b470f94a292	2026-06-21T13:06:34-06:00	2026-06-21T13:06:34-06:00	feat(phase-21): T4/T5/T6 — worker validated (func_80164530 x134), grinder, orchestrator
0186	66d1af0e09775f9632fdb40b5d62d2fbc3613ef2	2026-06-21T13:12:04-06:00	2026-06-21T13:12:04-06:00	docs(phase-21): automation runbook + status tool (grinder running; worker = remote-driven)
0187	1b3fc8b20aee752943574dcbc9b1553bbdb27b27	2026-06-21T13:13:17-06:00	2026-06-21T13:13:17-06:00	docs(phase-21): trip hand-off — grinder running, worker staged for remote drive
0188	7bd3fa2ee932fb026452201d5bed2f16f5d04098	2026-06-21T13:30:01-06:00	2026-06-21T13:30:01-06:00	docs(phase-21): backlog snapshot at reboot stopping point
0189	4d00a40609865f82039779995b83fc2fc98ec687	2026-06-21T13:50:39-06:00	2026-06-21T13:50:39-06:00	feat(phase-21): worker gate — +4 fns x2 propagated (fleet 59.05%)
0190	aa010db9d4dd613d9e7ae986746e0a814dc13006	2026-06-21T13:50:53-06:00	2026-06-21T13:50:53-06:00	feat(phase-21): R1 — gate pre-reboot wave2 drafts (+2 fns x134)
0191	5fc5d644455af78befa33dcaf1bc3635a41aada1	2026-06-21T13:56:59-06:00	2026-06-21T13:56:59-06:00	feat(phase-21): R2/R3 — the learning flywheel (class-grouped waves + distill)
0192	0a79cf63cd078d94b3149b114979afd035c59650	2026-06-21T13:58:44-06:00	2026-06-21T13:58:44-06:00	docs(phase-21): resume log — flywheel built, fleet 59.05%, ready for fresh-session /loop
0193	1d7c31393c6a62cd53080263c333aafa00173d03	2026-06-21T15:17:27-06:00	2026-06-21T15:17:27-06:00	feat(phase-21): worker gate — +7 fns x4 propagated (fleet 59.21%)
0194	fc3b7d25e11e8f98f2ca769b6eefc11f1647ad0a	2026-06-21T15:22:16-06:00	2026-06-21T15:22:16-06:00	docs(phase-21): distill — memcpy-unaligned + 16-byte struct block-copy + out-param-buffer idioms from func_80153800/func_80163A94/func_801749C8
0195	7f272eb6b8af51dcdea5e213a443d77091abc4a9	2026-06-21T22:02:17-06:00	2026-06-21T22:02:17-06:00	feat(phase-21): worker gate — +5 fns x4 propagated (fleet 59.37%)
0196	0744e5ad89f0fc12e24ea4ede6777c2e481d0b8c	2026-06-21T22:05:23-06:00	2026-06-21T22:05:23-06:00	docs(phase-21): distill — disjoint-bits add->ori barrier idiom from func_80169058
0197	125222d14e6e093b7fb1fed52fe50fa8b22abfda	2026-06-21T22:35:16-06:00	2026-06-21T22:35:16-06:00	feat(phase-21): worker gate — +7 fns x6 propagated (fleet 59.6%)
0198	9dcabfbdc7f2c1f1d57b29acc19c0cfff985bf1e	2026-06-21T22:39:22-06:00	2026-06-21T22:39:22-06:00	docs(phase-21): distill — giv-anchor store-order idiom from func_80178298
0199	a1b29eac8aae13deeb5f38a771b3620404abbc83	2026-06-21T22:51:51-06:00	2026-06-21T22:51:51-06:00	feat(phase-21): recovery gate — +2 fns x2 propagated (fleet 59.68%)
0200	4927f38c46410f596c3bc1b88a5d5de5fe0aad05	2026-06-21T22:55:40-06:00	2026-06-21T22:55:40-06:00	feat(phase-21): option C — grinder blacklist + sig_unify DEF-side arity-extend recovery
0201	28767a6a0740139b688afdadaedf2537a564c144	2026-06-21T23:26:10-06:00	2026-06-21T23:26:10-06:00	feat(phase-21): worker gate — +1 fns x1 propagated (fleet 59.72%)
0202	1332f43d55ad9337f2360c95564f19f43db01fea	2026-06-22T00:05:35-06:00	2026-06-22T00:05:35-06:00	feat(phase-21): worker gate — +4 fns x4 propagated (fleet 59.87%)
0203	29858df0b46531841d59be12382b79120aa98d8c	2026-06-22T00:08:05-06:00	2026-06-22T00:08:05-06:00	docs(phase-21): distill — register-short-truthiness sll-16 idiom from func_8013F244
0204	8a6db99b859f120dc399582d4ebb9260187f17fe	2026-06-22T00:53:33-06:00	2026-06-22T00:53:33-06:00	feat(phase-21): worker gate — +3 fns x3 propagated (fleet 59.99%)
0205	40fa76284ec3ee9f33245eea6993d416bfedf58a	2026-06-22T00:59:06-06:00	2026-06-22T00:59:06-06:00	feat(phase-21): wave_targets skips close=0 plumbing-blocked near-misses from the pool
0206	7d46a6056eedc23d539d2f5fdbcbf87820fc35f6	2026-06-22T01:34:03-06:00	2026-06-22T01:34:03-06:00	feat(phase-21): worker gate — +4 fns x4 propagated (fleet 60.15%)
0207	77644039b870dd21d59a893af4f0a3e244cf3bff	2026-06-22T02:10:22-06:00	2026-06-22T02:10:22-06:00	feat(phase-21): worker gate — +6 fns x6 propagated (fleet 60.38%)
0208	7b477c82b9dacb9b91fe60dc9e602f7fd7c98e1f	2026-06-22T02:13:17-06:00	2026-06-22T02:13:17-06:00	feat(phase-21): wave_targets — exclude self-MATCH-but-gate-rejected via drafter verdict too
0209	33e21d305088ffeab6fcc49431681758cc974aa6	2026-06-22T02:50:42-06:00	2026-06-22T02:50:42-06:00	feat(phase-21): worker gate — +3 fns x3 propagated (fleet 60.5%)
0210	06496b52381b7691968a37732bc418e973dba3a6	2026-06-22T03:30:16-06:00	2026-06-22T03:30:16-06:00	feat(phase-21): worker gate — +4 fns x4 propagated (fleet 60.65%)
0211	0b77956d54b95577d6c79bca5273fddf8a017102	2026-06-22T03:31:30-06:00	2026-06-22T03:31:30-06:00	docs(phase-21): drafter-distilled idioms (non-volatile reload-clobber, phantom-frame induce) + backlog/progress regen
0212	43a356b3fbc60e3aa76b3c855e0caa1346356ed0	2026-06-22T04:25:30-06:00	2026-06-22T04:25:30-06:00	feat(phase-21): worker gate — +6 fns x5 propagated (fleet 60.85%)
0213	c63a41b1a85f799843382a132a69cbcc65eb0434	2026-06-22T05:07:05-06:00	2026-06-22T05:07:05-06:00	feat(phase-21): worker gate — +1 fns x1 propagated (fleet 60.89%)
0214	9e9278d4a87ef7fe4774448ff48d8a9677152ad7	2026-06-22T05:31:06-06:00	2026-06-22T05:31:06-06:00	feat(phase-21): grinder gate — +1 fns x1 propagated (fleet 60.93%)
0215	501d112758adfe837680e2a6b416ca94e2cd2ee6	2026-06-22T07:47:14-06:00	2026-06-22T07:47:14-06:00	docs(phase-21): session handoff + queued 10h run (fleet 60.93%) — crash-recovery for fresh session
0216	b1272109c0cb38652a8a27443adeb0a003e9fd8c	2026-06-22T08:51:03-06:00	2026-06-22T08:51:03-06:00	feat(phase-21): worker gate — +3 fns x2 propagated (fleet 61.0%)
0217	72e71811d3580fada2feef0a678f585409f265cd	2026-06-22T08:54:00-06:00	2026-06-22T08:54:00-06:00	feat(phase-21): grinder gate — +1 fns x1 propagated (fleet 61.04%)
0218	382a559502049b2cbc428edfafd13e6e273102b4	2026-06-22T09:27:29-06:00	2026-06-22T09:27:29-06:00	feat(phase-21): worker gate — +2 fns x2 propagated (fleet 61.12%)
0219	f137658171ebe2c2142ea2de55f3ec2787d90de8	2026-06-22T09:36:47-06:00	2026-06-22T09:36:47-06:00	fix(phase-21): drafters write ONLY their draft .c — distill owns cookbook (prevent unverified near-miss idiom pollution)
0220	3299d7f1a2ba5e2c3df5dd662d4846c9c296dd84	2026-06-22T10:51:47-06:00	2026-06-22T10:51:47-06:00	feat(phase-21): worker gate — +1 fns x1 propagated (fleet 61.16%)
0221	9d07712205d7dc99d89bcd25c16defab56cb5120	2026-06-22T21:22:35-06:00	2026-06-22T21:22:35-06:00	feat(phase-21): reach-1 harvest pivot — fuel built + handoff (×134 walls exhausted at 61.16%)
0222	8851053417773075fee54843752c547a3b3cb1a0	2026-06-23T00:36:17-06:00	2026-06-23T00:36:17-06:00	feat(phase-21): worker gate — +15 fns x0 propagated (fleet 61.16%)
0223	7d4c1582eb6b163599bdf71cd6aa4e63aaaa241a	2026-06-23T00:46:48-06:00	2026-06-23T00:46:48-06:00	feat(phase-21): worker gate — +21 fns x0 propagated (fleet 61.17%)
0224	9f028b8f683f2a893003ad624b77d6d4f5430eae	2026-06-23T01:06:05-06:00	2026-06-23T01:06:05-06:00	feat(phase-21): worker gate — +17 fns x0 propagated (fleet 61.18%)
0225	bbfe27d095797082e2dc6544daafe67374749f69	2026-06-23T01:09:19-06:00	2026-06-23T01:09:19-06:00	docs(phase-21): distill — u16-vs-s16 high-bit-const halfword-store ori idiom from func_8017E924
0226	8484dfc6f1ae582d86cb45246b561d01a91cc71d	2026-06-23T01:25:51-06:00	2026-06-23T01:25:51-06:00	feat(phase-21): worker gate — +18 fns x0 propagated (fleet 61.18%)
0227	478aeeee2a4b27916e4bb9bfd118b84b7e5936da	2026-06-23T01:28:13-06:00	2026-06-23T01:28:13-06:00	docs(phase-21): distill — $sp-switch inline-asm trampoline idiom (maspsx delay-nop/.set-reorder/%% rules) from func_8014CCB4 family
0228	d09248361bfc77b0c985dc9a9b7c2e4c647acdfb	2026-06-23T01:34:08-06:00	2026-06-23T01:34:08-06:00	fix(phase-21): pool excludes ALL self-MATCH-but-gate-rejected churners
0229	c20d87207eef551a5e218e8e9de403422d632a58	2026-06-23T01:38:06-06:00	2026-06-23T01:38:06-06:00	feat(phase-21): worker gate — +21 fns x0 propagated (fleet 61.19%)
0230	43d089ec64e67abc91a12a9d2ec36f7f1ac2f405	2026-06-23T01:42:09-06:00	2026-06-23T01:42:09-06:00	docs(phase-21): distill — byte-predecrement +0xFF-not-1 immediate idiom from func_8016EBA8
0231	df88ca83ba53565eedd9a4dbde12ca29e4437d53	2026-06-23T02:02:54-06:00	2026-06-23T02:02:54-06:00	feat(phase-21): worker gate — +16 fns x0 propagated (fleet 61.19%)
0232	c694c9d7a186cd499ae566a923a20c60df7f7357	2026-06-23T02:05:40-06:00	2026-06-23T02:05:40-06:00	docs(phase-21): distill — combined store-and-capture call-result idiom from func_80142DC4
0233	e59e8b5ef6dd87fb54f6eb046762c4014f65f028	2026-06-23T02:07:35-06:00	2026-06-23T02:07:35-06:00	chore(phase-21): checkpoint — session 2026-06-23 reach-1 progress (fleet 61.19%, 165 banked, 4 idioms, pool fix)
0234	fea30940b3eb7497f79d5579483925ce447e7f34	2026-06-23T02:20:05-06:00	2026-06-23T02:20:05-06:00	feat(phase-21): worker gate — +16 fns x0 propagated (fleet 61.2%)
0235	279662bbed6674422f27c233858d616fd7121273	2026-06-23T02:23:46-06:00	2026-06-23T02:23:46-06:00	docs(phase-21): distill — barrier-free memory-reload-via-statement-order idiom from func_80168430
0236	cbdbe04229a1e674b7227e9bb0cfcc74fb28dc45	2026-06-23T02:43:01-06:00	2026-06-23T02:43:01-06:00	feat(phase-21): worker gate — +17 fns x0 propagated (fleet 61.2%)
0237	1e5cc1b28fda17a2e0016e850de905446c957ca5	2026-06-23T02:45:37-06:00	2026-06-23T02:45:37-06:00	docs(phase-21): distill — exploit-cross-jump dual-arm-call idiom from func_80159BE4
0238	b58aef625cef794ab2e457e92a9ef0ce58330e8c	2026-06-23T03:07:39-06:00	2026-06-23T03:07:39-06:00	feat(phase-21): worker gate — +17 fns x0 propagated (fleet 61.21%)
0239	39164b7b6bac76e6263c4fafe62c62a7192547ad	2026-06-23T03:08:30-06:00	2026-06-23T03:08:30-06:00	fix(phase-21): pool excludes re-drafted-twice near-miss walls
0240	8e892ad49e12a6da035af19fab0f722d01258da7	2026-06-23T03:11:26-06:00	2026-06-23T03:11:26-06:00	docs(phase-21): distill — packed-aligned(1)-union unaligned-source load idiom from func_80142A80
0241	a830648291813a4d1c02b64e14b8ffd4a743ca56	2026-06-23T03:13:49-06:00	2026-06-23T03:13:49-06:00	chore(phase-21): checkpoint — session reach-1 progress (fleet 61.21%, 215 banked, 7 idioms, 2 pool fixes)
0242	50bc85d72b40abfbd0eecfdf7e1fe77edc9a9591	2026-06-23T03:36:16-06:00	2026-06-23T03:36:16-06:00	feat(phase-21): worker gate — +11 fns x0 propagated (fleet 61.21%)
0243	934c007df8cc6c39bde40c13e9c5054eecbad7e2	2026-06-23T03:39:30-06:00	2026-06-23T03:39:30-06:00	docs(phase-21): distill — global-RMW pointer-var address-materialize idiom from func_80186938
0244	80ba81ffa8f982ba4399ec56f3fe9daa736a6f3b	2026-06-23T10:33:43-06:00	2026-06-23T10:33:43-06:00	feat(phase-21): worker gate — +14 fns x0 propagated (fleet 61.21%)
0245	d07c6edb0a473cb221689d01472ed4bb5f32f923	2026-06-23T10:36:56-06:00	2026-06-23T10:36:56-06:00	docs(phase-21): distill — volatile-global forces reload-between-stores idiom from func_801806D8
0246	6420413571c0a26da77692847d09e793f6583619	2026-06-23T11:09:23-06:00	2026-06-23T11:09:23-06:00	feat(phase-21): worker gate — +13 fns x0 propagated (fleet 61.22%)
0247	28afb3c49c8b18d9162adf5cd351f89e98da9f0b	2026-06-23T11:12:15-06:00	2026-06-23T11:12:15-06:00	docs(phase-21): distill — per-access (volatile T*) field-reload idiom from func_801424E4
